PublicID,V1G_PublicID,V1G_Complete,V1G_Status,V1GVer,V1GDATE_INT,V1GA01,V1GA02,V1GA03,V1GA04,V1GA05,V1GA06,V1GA07,V1GA08,V1GA09,V1GA10,V1GA11,V1GA12
08808D,08808D,Complete,Passed,2,-218,7,7,7,7,7,6,6,7,6,7,7,6
08810Q,08810Q,Complete,Passed,2,-218,6,6,2,3,6,6,7,3,7,7,2,7
08811O,08811O,Complete,Passed,2,-186,6,5,4,4,5,3,4,4,4,6,4,3
08812M,08812M,Complete,Passed,2,-150,7,7,7,7,7,7,6,5,6,7,7,7
08813K,08813K,Complete,Passed,2,-192,7,7,6,7,7,6,7,7,7,7,7,7
08814I,08814I,Complete,Passed,2,-193,7,7,4,4,7,4,4,4,4,7,4,4
08815G,08815G,Complete,Passed,2,-194,7,7,6,6,7,6,6,5,5,7,6,5
08819V,08819V,Complete,Passed,2,-222,7,7,7,7,7,7,7,7,7,7,7,7
08820N,08820N,Complete,Passed,2,-191,7,7,7,7,7,7,7,7,7,7,7,7
08821L,08821L,Complete,Passed,2,-198,7,7,5,5,7,7,7,5,6,7,7,7
08824F,08824F,Complete,Passed,2,-195,6,6,7,6,5,4,1,3,1,6,5,4
08828U,08828U,Complete,Passed,2,-193,7,7,7,7,7,6,6,6,6,7,6,6
08832G,08832G,Complete,Passed,2,-188,7,7,7,7,7,7,7,7,7,7,7,7
08833E,08833E,Complete,Passed,2,-198,7,7,7,7,7,7,7,7,7,7,7,7
08839P,08839P,Complete,Passed,2,-146,7,7,7,7,7,6,6,7,5,7,7,7
08840H,08840H,Complete,Passed,2,-198,2,2,4,5,2,2,2,4,2,2,4,2
08841F,08841F,Complete,Passed,2,-187,7,7,6,6,7,5,4,5,4,6,3,3
08842D,08842D,Complete,Passed,2,-195,7,7,7,7,7,7,7,7,7,7,7,7
08844W,08844W,Complete,Passed,2,-190,7,7,7,7,7,7,7,7,7,7,7,7
08849M,08849M,Complete,Passed,2,-199,7,7,7,7,7,7,7,7,7,7,7,7
08850E,08850E,Complete,Passed,2,-195,7,7,6,6,7,6,6,6,6,7,6,6
08851C,08851C,Complete,Passed,2,-216,7,7,7,7,7,6,6,7,6,7,7,6
08858L,08858L,Complete,Passed,2,-210,7,7,7,7,7,7,7,7,7,7,7,7
08862U,08862U,Complete,Passed,2,-186,7,7,6,6,6,5,5,6,5,7,3,5
08866M,08866M,Complete,Passed,2,-185,7,7,7,7,7,7,7,7,7,7,7,7
08870V,08870V,Complete,Passed,2,-186,4,5,6,7,4,5,5,6,5,4,6,5
08872R,08872R,Complete,Passed,2,-220,6,4,7,4,6,5,5,4,4,5,7,5
08873P,08873P,Complete,Passed,2,-183,4,4,2,2,3,3,4,2,6,5,2,5
08879D,08879D,Complete,Passed,2,-186,7,7,7,7,7,7,7,7,7,7,7,7
08882O,08882O,Complete,Passed,2,-181,7,7,7,7,7,6,6,7,7,7,7,6
08883M,08883M,Complete,Passed,2,-185,7,7,5,5,7,5,5,6,6,7,6,6
08886G,08886G,Complete,Passed,2,-197,4,3,6,3,3,1,1,5,1,5,6,1
08892L,08892L,Complete,Passed,2,-185,5,6,6,6,7,6,6,6,6,7,6,6
08893J,08893J,Complete,Passed,2,-185,7,7,7,7,7,6,6,7,6,7,7,6
08895F,08895F,Complete,Passed,2,-196,7,7,7,7,7,7,7,7,7,7,7,7
08896D,08896D,Complete,Passed,2,-203,7,7,7,7,7,6,7,7,7,7,7,7
08898W,08898W,Complete,Passed,2,-207,7,7,7,6,7,6,6,6,6,6,6,6
08899U,08899U,Complete,Passed,2,-202,6,6,7,7,7,6,5,7,6,7,7,5
08901N,08901N,Complete,Passed,2,-189,7,7,6,6,7,4,4,5,5,7,7,3
08902L,08902L,Complete,Passed,2,-190,7,7,7,7,7,7,7,7,7,7,7,7
08904H,08904H,Complete,Passed,2,-137,7,7,7,6,7,5,5,5,3,7,6,3
08905F,08905F,Complete,Passed,2,-184,7,7,7,7,7,7,7,7,7,7,7,7
08907B,08907B,Complete,Passed,2,-125,7,7,7,7,7,7,7,7,7,7,7,7
08908W,08908W,Complete,Passed,2,-192,7,7,7,7,7,7,7,7,7,7,7,7
08913G,08913G,Complete,Passed,2,-187,7,7,7,7,7,7,7,7,7,7,7,7
08918T,08918T,Complete,Passed,2,-191,7,7,7,7,7,6,7,7,7,7,7,7
08920J,08920J,Complete,Passed,2,-186,7,7,7,6,7,7,7,6,7,7,6,7
08921H,08921H,Complete,Passed,2,-129,6,7,7,7,7,6,4,6,6,7,6,6
08923D,08923D,Complete,Passed,2,-201,6,6,6,3,7,5,4,5,5,6,4,5
08924B,08924B,Complete,Passed,2,-200,6,6,7,6,6,7,6,5,7,6,5,6
08927S,08927S,Complete,Passed,2,-219,7,7,7,7,7,7,7,7,7,7,7,7
08928Q,08928Q,Complete,Passed,2,-126,6,6,7,7,6,6,6,5,6,7,7,7
08929O,08929O,Complete,Passed,2,-202,7,7,3,3,7,3,3,4,3,7,3,3
08932C,08932C,Complete,Passed,2,-191,7,7,7,7,7,7,7,7,7,7,7,7
08933A,08933A,Complete,Passed,2,-172,7,7,7,7,7,7,7,7,7,7,7,7
08934V,08934V,Complete,Passed,2,-199,7,7,7,7,7,7,7,7,7,7,7,7
08936R,08936R,Complete,Passed,2,-183,7,7,7,7,7,7,7,7,7,7,7,7
08940D,08940D,Complete,Passed,2,-190,4,5,5,6,5,5,4,4,5,4,4,5
08941B,08941B,Complete,Passed,2,-149,6,6,7,7,7,7,7,7,7,6,7,7
08942W,08942W,Complete,Passed,2,-191,7,7,7,7,7,7,7,7,7,7,7,7
08944S,08944S,Complete,Passed,2,-217,7,7,7,7,7,6,7,7,7,7,7,7
08945Q,08945Q,Complete,Passed,2,-184,7,7,7,7,7,7,7,7,7,7,7,7
08949I,08949I,Complete,Passed,2,-147,7,7,7,7,7,4,4,7,5,7,7,5
08950A,08950A,Complete,Passed,2,-193,5,7,4,7,7,6,7,7,7,7,6,7
08952T,08952T,Complete,Passed,2,-198,7,7,7,7,7,7,6,7,7,7,7,6
08954P,08954P,Complete,Passed,2,-187,6,6,6,6,6,6,6,5,6,6,5,6
08955N,08955N,Complete,Passed,2,-141,7,7,7,7,7,7,7,7,7,7,7,7
08956L,08956L,Complete,Passed,2,-215,7,7,7,6,7,6,6,6,6,7,7,6
08957J,08957J,Complete,Passed,2,-186,7,7,6,6,7,6,5,6,5,7,6,5
08958H,08958H,Complete,Passed,2,-189,6,6,7,7,7,7,7,7,7,7,6,6
08959F,08959F,Complete,Passed,2,-219,7,6,7,6,5,7,7,3,6,7,6,5
08960U,08960U,Complete,Passed,2,-192,7,7,7,7,7,6,6,6,4,7,7,4
08962Q,08962Q,Complete,Passed,2,-199,7,7,4,5,7,5,5,5,5,7,5,7
08963O,08963O,Complete,Passed,2,-220,7,7,7,7,7,7,7,7,7,7,7,7
08966I,08966I,Complete,Passed,2,-187,7,7,7,7,7,7,7,7,7,7,7,7
08967G,08967G,Complete,Passed,2,-138,7,7,7,7,7,5,5,5,5,7,7,5
08968E,08968E,Complete,Passed,2,-188,7,7,7,7,7,7,7,7,7,7,7,7
08970R,08970R,Complete,Passed,2,-199,7,7,7,7,7,7,7,7,7,7,7,7
08973L,08973L,Complete,Passed,2,-191,7,7,7,7,7,7,7,7,7,7,7,7
08974J,08974J,Complete,Passed,2,-199,6,7,5,5,7,7,7,7,7,7,5,7
08975H,08975H,Complete,Passed,2,-166,7,7,7,7,7,6,6,7,7,7,7,7
08977D,08977D,Complete,Passed,2,-194,7,7,7,7,7,7,6,5,6,7,6,7
08979W,08979W,Complete,Passed,2,-191,7,6,6,6,7,6,6,6,7,7,6,6
08980O,08980O,Complete,Passed,2,-191,7,7,7,7,7,7,7,7,7,7,7,7
08983I,08983I,Complete,Passed,2,-191,6,7,5,5,7,7,6,7,7,7,7,7
08984G,08984G,Complete,Passed,2,-213,7,7,7,7,7,7,7,7,7,7,7,7
08985E,08985E,Complete,Passed,2,-219,7,7,7,7,7,7,7,7,7,7,7,7
08986C,08986C,Complete,Passed,2,-186,6,6,7,5,5,7,7,6,7,6,7,7
08987A,08987A,Complete,Passed,2,-185,7,7,6,6,7,6,6,5,6,7,6,5
08989T,08989T,Complete,Passed,2,-186,5,5,5,5,5,5,5,5,5,5,5,5
08990L,08990L,Complete,Passed,2,-188,7,7,7,7,7,7,7,7,7,7,7,7
08991J,08991J,Complete,Passed,2,-208,6,7,6,6,6,6,6,6,6,6,6,6
08992H,08992H,Complete,Passed,2,-185,7,7,7,7,7,7,7,7,7,7,7,7
08993F,08993F,Complete,Passed,2,-198,6,6,7,6,5,6,6,5,6,6,6,6
08998S,08998S,Complete,Passed,2,-189,7,7,6,5,7,6,6,6,6,7,6,6
09000A,09000A,Complete,Passed,2,-190,7,7,7,7,7,7,7,7,7,7,7,7
09001V,09001V,Complete,Passed,2,-183,7,7,6,6,7,2,2,5,4,7,6,5
09002T,09002T,Complete,Passed,2,-185,6,6,7,7,7,6,6,4,7,5,5,6
09003R,09003R,Complete,Passed,2,-192,7,7,7,7,4,6,6,7,6,4,5,6
09009F,09009F,Complete,Passed,2,-207,7,7,7,7,7,7,7,7,7,7,7,7
09011S,09011S,Complete,Passed,2,-178,1,1,1,1,1,1,1,1,1,1,1,1
09012Q,09012Q,Complete,Passed,2,-210,7,7,7,7,7,1,1,7,1,7,7,1
09013O,09013O,Complete,Passed,2,-196,7,7,7,7,7,7,7,7,7,7,7,7
09014M,09014M,Complete,Passed,2,-208,7,7,5,5,7,7,7,5,7,7,6,7
09015K,09015K,Complete,Passed,2,-196,7,7,7,7,7,7,7,7,7,7,7,7
09016I,09016I,Complete,Passed,2,-216,7,6,7,6,6,6,6,6,7,7,7,7
09017G,09017G,Complete,Passed,2,-196,7,7,6,6,7,4,4,6,5,7,6,5
09018E,09018E,Complete,Passed,2,-199,7,7,7,7,7,7,7,7,7,7,7,7
09019C,09019C,Complete,Passed,2,-183,7,7,7,7,7,7,7,6,7,7,7,7
09022N,09022N,Complete,Passed,2,-184,6,7,7,6,7,6,5,5,6,6,6,6
09026F,09026F,Complete,Passed,2,-189,7,7,7,7,7,7,7,7,7,7,7,7
09028B,09028B,Complete,Passed,2,-185,7,7,5,5,7,5,5,4,7,7,5,6
09030O,09030O,Complete,Passed,2,-131,7,7,7,7,7,7,7,7,7,7,7,7
09031M,09031M,Complete,Passed,2,-182,7,7,7,7,7,7,7,7,7,7,7,7
09041J,09041J,Complete,Passed,2,-186,7,7,7,7,7,7,7,7,7,7,7,7
09042H,09042H,Complete,Passed,2,-149,7,7,7,7,7,6,5,7,6,7,7,5
09044D,09044D,Complete,Passed,2,-185,7,7,7,7,7,7,6,7,7,7,7,7
09045B,09045B,Complete,Passed,2,-146,7,7,7,7,7,6,6,7,5,7,7,5
09046W,09046W,Complete,Passed,2,-190,7,7,7,7,7,7,7,7,7,7,7,7
09049Q,09049Q,Complete,Passed,2,-199,7,7,7,7,7,7,7,7,7,7,7,7
09050I,09050I,Complete,Passed,2,-195,6,6,6,6,6,2,2,6,1,6,6,2
09053C,09053C,Complete,Passed,2,-207,7,7,7,7,7,5,6,6,6,7,5,5
09054A,09054A,Complete,Passed,2,-197,7,7,7,6,7,7,7,7,7,7,7,7
09055V,09055V,Complete,Passed,2,-198,6,6,6,6,6,5,4,4,4,4,4,4
09056T,09056T,Complete,Passed,2,-187,7,7,7,7,7,7,7,7,7,7,7,7
09058P,09058P,Complete,Passed,2,-201,7,7,6,6,7,2,1,5,1,7,6,2
09059N,09059N,Complete,Passed,2,-201,7,7,6,7,7,6,6,6,6,7,5,6
09060F,09060F,Complete,Passed,2,-186,7,7,7,7,7,6,6,6,7,6,6,6
09063W,09063W,Complete,Passed,2,-198,6,7,7,7,7,6,5,7,6,7,7,6
09065S,09065S,Complete,Passed,2,-154,7,7,7,7,7,7,7,7,7,7,7,7
09066Q,09066Q,Complete,Passed,2,-200,7,7,6,6,7,7,7,6,7,7,6,7
09068M,09068M,Complete,Passed,2,-184,6,6,6,6,5,4,4,6,5,6,6,5
09069K,09069K,Complete,Passed,2,-190,7,7,7,7,7,7,7,7,7,7,7,7
09073T,09073T,Complete,Passed,2,-194,7,7,7,7,7,7,7,7,7,7,7,7
09075P,09075P,Complete,Passed,2,-186,1,1,1,1,1,2,2,1,1,1,2,2
09076N,09076N,Complete,Passed,2,-199,7,7,7,7,7,5,5,7,6,7,7,5
09077L,09077L,Complete,Passed,2,-210,7,7,7,7,7,6,6,7,6,7,7,6
09078J,09078J,Complete,Passed,2,-184,7,7,7,7,7,7,7,7,7,7,7,7
09080W,09080W,Complete,Passed,2,-215,7,7,7,5,6,5,5,7,4,7,7,4
09081U,09081U,Complete,Passed,2,-140,7,7,7,7,7,7,7,7,7,7,7,7
09085M,09085M,Complete,Passed,2,-191,7,7,7,7,7,4,4,7,4,7,7,4
09089E,09089E,Complete,Passed,2,-186,6,6,6,6,6,6,6,7,6,7,7,6
09090T,09090T,Complete,Passed,2,-192,6,7,7,7,7,7,7,7,7,7,7,7
09091R,09091R,Complete,Passed,2,-143,6,7,7,6,7,4,4,6,6,7,6,6
09093N,09093N,Complete,Passed,2,-188,7,7,6,6,7,6,6,7,6,7,7,7
09094L,09094L,Complete,Passed,2,-183,5,6,7,6,5,4,4,7,5,5,5,5
09099B,09099B,Complete,Passed,2,-218,7,7,7,7,7,7,7,7,7,7,7,7
09100T,09100T,Complete,Passed,2,-181,1,1,1,1,1,1,2,4,1,1,1,1
09103N,09103N,Complete,Passed,2,-196,7,7,6,7,7,7,7,7,7,7,7,7
09104L,09104L,Complete,Passed,2,-193,7,7,7,7,7,5,6,7,6,7,7,6
09107F,09107F,Complete,Passed,2,-188,6,6,5,5,6,6,6,5,6,6,6,6
09108D,09108D,Complete,Passed,2,-197,7,7,7,7,7,4,2,7,5,7,6,5
09109B,09109B,Complete,Passed,2,-201,7,7,7,7,7,7,7,7,7,7,7,7
09110Q,09110Q,Complete,Passed,2,-144,7,7,7,7,7,7,7,7,7,7,7,7
09113K,09113K,Complete,Passed,2,-173,7,7,7,6,6,5,5,6,6,7,6,6
09115G,09115G,Complete,Passed,2,-195,6,6,6,6,5,6,5,6,3,6,6,3
09117C,09117C,Complete,Passed,2,-187,7,7,2,3,7,4,4,2,5,7,2,5
09118A,09118A,Complete,Passed,2,-191,7,7,7,7,7,7,7,7,7,7,7,7
09120N,09120N,Complete,Passed,2,-199,6,6,6,6,6,6,6,5,6,6,6,6
09121L,09121L,Complete,Passed,2,-209,5,5,7,7,5,4,4,7,3,5,7,4
09123H,09123H,Complete,Passed,2,-142,7,7,7,7,7,6,6,7,6,7,7,6
09124F,09124F,Complete,Passed,2,-184,7,7,7,7,7,6,6,6,6,7,6,6
09133E,09133E,Complete,Passed,2,-202,7,7,7,6,7,5,5,6,7,7,6,5
09134C,09134C,Complete,Passed,2,-195,7,7,7,7,7,6,6,7,5,6,5,5
09135A,09135A,Complete,Passed,2,-207,6,6,6,5,5,6,6,5,6,7,6,7
09142D,09142D,Complete,Passed,2,-154,7,7,7,7,7,7,7,7,7,7,7,7
09143B,09143B,Complete,Passed,2,-188,7,7,7,7,7,7,7,7,7,7,7,7
09146S,09146S,Complete,Passed,2,-184,6,6,6,6,6,6,6,6,6,6,6,6
09147Q,09147Q,Complete,Passed,2,-191,7,7,7,7,7,7,6,7,6,7,7,6
09148O,09148O,Complete,Passed,2,-188,6,7,6,6,7,5,5,6,6,7,6,6
09149M,09149M,Complete,Passed,2,-187,6,6,5,5,5,5,5,5,5,5,5,5
09150E,09150E,Complete,Passed,2,-190,7,7,7,7,7,7,7,7,7,7,7,7
09151C,09151C,Complete,Passed,2,-192,3,2,3,1,2,1,2,3,1,1,1,1
09152A,09152A,Complete,Passed,2,-217,6,7,6,5,6,6,5,4,6,7,4,6
09156P,09156P,Complete,Passed,2,-224,7,7,4,2,7,4,4,1,5,7,3,5
09157N,09157N,Complete,Passed,2,-185,6,7,7,7,7,5,3,6,6,7,7,6
09158L,09158L,Complete,Passed,2,-198,7,7,7,7,7,6,4,7,6,7,7,4
09159J,09159J,Complete,Passed,2,-182,6,6,6,5,6,5,4,4,4,6,4,4
09164Q,09164Q,Complete,Passed,2,-208,7,7,7,7,7,7,7,7,7,7,7,7
09165O,09165O,Complete,Passed,2,-206,2,1,2,2,1,2,2,2,2,1,2,2
09168I,09168I,Complete,Passed,2,-189,7,7,5,5,7,6,6,5,6,7,4,6
09169G,09169G,Complete,Passed,2,-198,7,7,7,7,7,7,7,6,7,7,7,7
09170V,09170V,Complete,Passed,2,-183,7,7,4,5,7,6,6,4,6,7,4,6
09171T,09171T,Complete,Passed,2,-198,4,5,5,5,4,2,2,3,3,5,5,2
09172R,09172R,Complete,Passed,2,-195,7,7,7,7,7,6,6,7,6,7,7,6
09173P,09173P,Complete,Passed,2,-184,7,7,7,7,7,6,6,7,6,7,7,6
09174N,09174N,Complete,Passed,2,-237,7,7,7,6,7,6,6,7,7,7,7,7
09176J,09176J,Complete,Passed,2,-195,7,7,7,7,7,7,7,7,7,7,7,7
09179D,09179D,Complete,Passed,2,-100,5,5,4,3,6,3,3,5,3,5,3,3
09182O,09182O,Complete,Passed,2,-221,7,7,7,7,7,7,7,7,7,7,7,7
09184K,09184K,Complete,Passed,2,-192,6,6,6,6,6,6,6,6,6,6,6,6
09185I,09185I,Complete,Passed,2,-185,7,7,5,5,7,7,7,6,7,7,6,7
09189A,09189A,Complete,Passed,2,-159,7,7,7,7,7,7,7,7,7,7,7,7
09191N,09191N,Complete,Passed,2,-210,7,7,7,7,7,7,7,7,7,7,7,7
09193J,09193J,Complete,Passed,2,150,6,6,4,3,6,6,6,4,6,6,1,6
09195F,09195F,Complete,Passed,2,-87,7,7,7,7,7,7,7,7,7,7,7,7
09196D,09196D,Complete,Passed,2,-221,7,7,7,7,7,7,7,6,7,7,6,7
09198W,09198W,Complete,Passed,2,-154,7,7,6,7,7,5,5,7,6,7,7,6
09203J,09203J,Complete,Passed,2,-164,7,7,2,2,7,2,2,2,4,7,2,2
09204H,09204H,Complete,Passed,2,-193,7,7,6,6,7,6,6,6,6,6,6,6
09206D,09206D,Complete,Passed,2,-216,7,7,5,5,7,6,7,6,7,7,6,7
09207B,09207B,Complete,Passed,2,-193,7,7,4,6,7,6,6,6,6,7,5,6
09208W,09208W,Complete,Passed,2,-195,3,4,7,7,2,7,7,7,7,3,7,7
09211K,09211K,Complete,Passed,2,-213,7,7,7,7,7,6,6,7,7,7,7,7
09212I,09212I,Complete,Passed,2,-206,7,7,7,7,7,6,6,6,6,7,7,6
09218T,09218T,Complete,Passed,2,-141,7,7,7,7,7,6,6,6,7,7,7,7
09219R,09219R,Complete,Passed,2,-191,7,7,7,7,7,5,5,7,6,7,6,6
09222F,09222F,Complete,Passed,2,-184,7,7,7,7,7,7,7,7,7,7,7,7
09224B,09224B,Complete,Passed,2,-165,7,7,6,7,7,7,7,7,7,7,7,7
09226U,09226U,Complete,Passed,2,-151,7,7,7,7,7,7,7,7,7,7,7,7
09229O,09229O,Complete,Passed,2,-182,7,7,7,7,7,7,7,7,7,7,7,7
09232C,09232C,Complete,Passed,2,-185,7,7,6,6,7,5,4,6,6,7,7,4
09233A,09233A,Complete,Passed,2,-187,7,7,7,7,7,7,7,7,7,7,7,7
09235T,09235T,Complete,Passed,2,-184,7,7,6,6,7,5,5,5,5,7,7,5
09236R,09236R,Complete,Passed,2,-193,7,7,7,5,7,5,6,5,6,7,5,6
09239L,09239L,Complete,Passed,2,-187,7,7,7,6,7,5,5,6,6,6,6,6
09241B,09241B,Complete,Passed,2,-202,7,7,6,6,7,7,7,6,7,7,6,6
09244S,09244S,Complete,Passed,2,-191,6,6,6,7,6,6,5,6,5,6,6,6
09245Q,09245Q,Complete,Passed,2,-190,7,7,7,7,7,7,7,7,7,7,7,7
09247M,09247M,Complete,Passed,2,-215,1,1,1,1,1,1,1,1,1,1,1,1
09248K,09248K,Complete,Passed,2,-196,7,7,7,7,7,7,6,6,6,7,6,6
09251V,09251V,Complete,Passed,2,-187,7,7,7,7,7,6,4,5,5,7,7,6
09252T,09252T,Complete,Passed,2,-198,7,7,7,7,7,7,7,7,7,7,7,7
09256L,09256L,Complete,Passed,2,-167,7,7,7,7,7,7,7,7,7,7,7,7
09257J,09257J,Complete,Passed,2,-218,7,7,7,7,7,7,7,7,7,7,7,7
09258H,09258H,Complete,Passed,2,-172,7,7,7,7,7,5,5,6,6,7,7,6
09261S,09261S,Complete,Passed,2,-183,6,6,6,6,6,4,4,3,3,6,4,3
09264M,09264M,Complete,Passed,2,-184,7,6,7,7,6,7,7,6,7,7,7,7
09265K,09265K,Complete,Passed,2,-185,7,7,6,6,7,6,6,6,6,7,6,6
09268E,09268E,Complete,Passed,2,-153,7,7,7,7,7,7,7,7,7,7,7,7
09269C,09269C,Complete,Passed,2,-193,6,6,6,6,5,5,4,6,5,6,5,6
09271P,09271P,Complete,Passed,2,-189,6,6,4,4,6,5,5,4,5,6,4,5
09272N,09272N,Complete,Passed,2,-212,7,7,7,7,7,6,6,7,6,7,7,6
09274J,09274J,Complete,Passed,2,-183,7,7,7,7,7,7,7,7,7,7,5,7
09276F,09276F,Complete,Passed,2,-187,7,7,7,7,7,7,7,7,7,7,7,7
09278B,09278B,Complete,Passed,2,-168,7,7,7,7,7,7,7,7,7,7,7,7
09279W,09279W,Complete,Passed,2,-194,6,6,7,7,7,5,5,7,5,7,7,5
09280O,09280O,Complete,Passed,2,-186,7,7,7,7,7,7,7,7,7,7,7,7
09283I,09283I,Complete,Passed,2,-196,7,7,7,7,7,7,7,7,7,7,7,7
09285E,09285E,Complete,Passed,2,-186,7,7,7,7,7,7,7,7,7,7,7,7
09288V,09288V,Complete,Passed,2,-201,5,6,7,7,7,6,5,7,7,7,7,6
09296W,09296W,Complete,Passed,2,-189,7,7,7,7,7,6,7,6,7,7,7,7
09297U,09297U,Complete,Passed,2,-183,6,5,6,4,4,4,4,5,4,5,5,4
09299Q,09299Q,Complete,Passed,2,-184,7,7,7,7,7,6,6,7,6,7,6,6
09302H,09302H,Complete,Passed,2,-187,6,7,7,7,7,7,7,7,7,7,7,7
09304D,09304D,Complete,Passed,2,-202,3,1,1,1,1,1,1,1,1,1,1,1
09305B,09305B,Complete,Passed,2,-198,7,7,7,7,7,6,6,7,7,7,7,6
09306W,09306W,Complete,Passed,2,-187,4,4,4,2,4,7,6,1,6,5,1,7
09308S,09308S,Complete,Passed,2,-213,7,7,7,7,7,7,7,7,7,7,7,7
09309Q,09309Q,Complete,Passed,2,-200,1,1,1,1,1,1,1,1,1,1,1,1
09311G,09311G,Complete,Passed,2,-247,5,5,7,5,5,6,5,3,5,5,2,4
09314A,09314A,Complete,Passed,2,-218,7,7,5,4,7,5,6,3,6,7,5,6
09315V,09315V,Complete,Passed,2,-202,7,7,7,7,7,7,7,7,7,7,7,5
09318P,09318P,Complete,Passed,2,-197,7,7,7,7,7,7,7,7,7,7,7,7
09324U,09324U,Complete,Passed,2,-183,7,7,7,7,7,7,7,7,7,7,7,7
09325S,09325S,Complete,Passed,2,-207,7,7,7,7,7,6,6,7,7,7,7,6
09329K,09329K,Complete,Passed,2,-187,3,2,5,3,3,5,4,2,2,2,4,4
09330C,09330C,Complete,Passed,2,-156,6,6,7,7,6,6,6,5,6,7,5,6
09332V,09332V,Complete,Passed,2,-184,7,7,5,5,7,6,6,4,7,7,5,6
09334R,09334R,Complete,Passed,2,-132,6,7,6,5,7,5,5,6,5,7,5,5
09336N,09336N,Complete,Passed,2,-221,7,7,7,7,7,7,7,7,7,7,7,7
09337L,09337L,Complete,Passed,2,-187,7,7,7,7,7,6,6,7,6,7,6,6
09338J,09338J,Complete,Passed,2,-221,7,7,7,7,7,7,7,7,7,7,7,7
09341U,09341U,Complete,Passed,2,-193,7,7,4,5,7,6,6,6,6,7,6,6
09343Q,09343Q,Complete,Passed,2,-203,6,6,5,5,6,6,6,5,6,6,6,6
09345M,09345M,Complete,Passed,2,-209,7,7,7,6,6,5,5,7,5,7,7,5
09347I,09347I,Complete,Passed,2,-144,7,7,7,7,7,7,7,7,7,7,7,7
09350T,09350T,Complete,Passed,2,-187,7,7,7,7,7,6,5,7,5,7,7,5
09352P,09352P,Complete,Passed,2,-192,7,7,7,7,7,7,7,7,7,7,7,7
09355J,09355J,Complete,Passed,2,-164,7,7,7,7,7,7,7,7,7,7,7,7
09356H,09356H,Complete,Passed,2,-184,6,6,7,7,5,5,5,7,6,6,7,6
09357F,09357F,Complete,Passed,2,-205,7,7,6,6,6,6,5,6,5,7,6,5
09362M,09362M,Complete,Passed,2,-190,4,5,7,5,5,6,6,4,7,4,7,7
09365G,09365G,Complete,Passed,2,-202,7,7,7,7,7,7,7,7,7,7,7,7
09368A,09368A,Complete,Passed,2,-192,7,6,7,7,7,6,6,6,6,7,6,6
09369V,09369V,Complete,Passed,2,-220,7,7,7,7,7,7,7,7,7,7,7,7
09370N,09370N,Complete,Passed,2,-141,6,7,7,7,7,7,7,7,7,7,7,7
09371L,09371L,Complete,Passed,2,-139,6,6,6,7,7,6,6,7,7,7,1,1
09373H,09373H,Complete,Passed,2,-201,6,6,6,6,6,6,6,6,6,6,6,6
09374F,09374F,Complete,Passed,2,-203,7,7,7,7,7,7,7,7,7,7,7,7
09375D,09375D,Complete,Passed,2,-186,7,7,7,7,7,6,6,7,6,7,7,6
09377W,09377W,Complete,Passed,2,-199,5,4,4,3,4,6,6,3,5,3,2,6
09380K,09380K,Complete,Passed,2,-187,7,7,6,4,7,5,5,6,6,7,6,5
09381I,09381I,Complete,Passed,2,-188,7,7,7,7,7,7,7,7,7,7,7,7
09384C,09384C,Complete,Passed,2,-188,7,7,7,7,7,7,7,7,7,7,7,7
09385A,09385A,Complete,Passed,2,-95,7,7,7,6,7,6,6,7,6,7,6,6
09386V,09386V,Complete,Passed,2,-165,7,6,6,6,6,6,6,6,6,6,6,6
09387T,09387T,Complete,Passed,2,-197,7,7,7,7,7,4,4,7,4,7,7,4
09389P,09389P,Complete,Passed,2,-189,7,7,6,6,6,6,4,6,6,7,6,4
09390H,09390H,Complete,Passed,2,-192,7,7,7,6,7,7,7,7,7,7,7,7
09391F,09391F,Complete,Passed,2,-192,7,7,7,7,7,7,7,7,7,7,7,7
09393B,09393B,Complete,Passed,2,-193,7,7,7,7,7,4,4,7,7,7,7,4
09398O,09398O,Complete,Passed,2,-195,7,7,7,7,7,7,7,7,7,7,7,7
09399M,09399M,Complete,Passed,2,-198,7,7,7,7,7,5,7,7,6,7,6,5
09400H,09400H,Complete,Passed,2,-196,7,7,7,7,5,6,5,5,7,4,5,5
09401F,09401F,Complete,Passed,2,-184,7,7,7,7,7,7,7,7,7,7,7,7
09402D,09402D,Complete,Passed,2,-146,7,7,7,7,7,7,7,7,7,7,7,7
09404W,09404W,Complete,Passed,2,-188,5,5,4,4,5,4,4,5,4,6,4,5
09408O,09408O,Complete,Passed,2,-183,7,7,7,7,7,4,4,7,5,7,7,5
09410E,09410E,Complete,Passed,2,-210,7,7,6,6,7,6,6,6,7,7,6,6
09413V,09413V,Complete,Passed,2,-203,6,7,6,6,7,6,6,7,6,7,7,6
09414T,09414T,Complete,Passed,2,-196,7,7,7,7,7,6,7,7,7,7,7,7
09417N,09417N,Complete,Passed,2,-215,7,7,7,7,7,7,7,7,7,7,7,7
09419J,09419J,Complete,Passed,2,-209,4,6,5,4,5,3,5,3,5,6,4,4
09427K,09427K,Complete,Passed,2,-195,7,7,7,7,7,7,7,7,7,7,7,7
09429G,09429G,Complete,Passed,2,-208,7,7,6,6,7,6,5,6,6,7,6,6
09430V,09430V,Complete,Passed,2,-193,7,7,7,7,7,7,7,7,7,7,7,7
